tweet_id,airline,text
11262,US Airways,@USAirways - done :)
11263,US Airways,@USAirways : i was told my ticket expired but  i never recvd any notice  before it expired .This sucks.i paid 40k miles &amp; $125 for the tckt
11264,US Airways,"@USAirways captain on flight 1712 from PHX-PHL at 3:55 tonight was hilarious. ""Greetings from the pointy end of the airplane"" haha thanks!"
11265,US Airways,@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago. Def paid though. #help #resend?
11266,US Airways,@USAirways worst customer service. Still not providing me an answer even after I drove back to CLT airport. been rude &amp; unacceptable #fail
11267,US Airways,@USAirways any plans to support #ApplePay on board? I have the USAirways MC and it would be nice to still use it if I forget the card.
11268,US Airways,@USAirways got through on the phone. usair Cancelled Flightled her return flights because she missed a flight on her way out. they took care of it
11269,US Airways,@USAirways I have run out of patience.. We are sitting in a bus without air in front of plane and there is no communication from anyone40min
11270,US Airways,@USAirways 3 delays 2 Cancelled Flightlations a double layover and 72 hours Late Flightr....could I at least get extra dividend miles?
11271,US Airways,“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM your confirmation code so we can forward your kind words.” sent
11272,US Airways,@USAirways I didn't take my original flight. I was suppose to arrive last night than by 2:00pm today. Didn't get in til 5
11273,US Airways,"@USAirways sitting for 30 minutes on the runway at dca, because your gates are full? Early landing, Late Flight flight."
11274,US Airways,@USAirways #flight4592 LET US OFF THIS PLANE!!!  please go to a gate.  This is absurd.
11275,US Airways,@USAirways will I get the full amount credited to my account for US Airways credit?
11276,US Airways,@USAirways @AmericanAir 2 trips in a row with missing luggage. Just like last time. I pay for baggage to be transported.
11277,US Airways,@USAirways lost our luggage. #yay
11278,US Airways,@USAirways I found a flight I want on @CheapOair. Is my @AmericanAir AA Advantage # applicable to earn miles on it since you're merging?
11279,US Airways,@USAirways really frustrating to be endlessly waiting at PHL for a ground crew to taxi us in at 10pm at night. Why is this taking so long?!
11280,US Airways,@USAirways Thanks for calling me about my 10:00p redirected flight at 10:07p. #SmoothOperation
11281,US Airways,@USAirways : its just a very bad customer service experience// can you help
11282,US Airways,"@USAirways : i have been trying to reach dividend miles  to extend my ticket for last 3 days , 20 + calls and i get a message to call back"
11283,US Airways,@USAirways really!??
11284,US Airways,@USAirways how does an airline misplace an airline attendant?!! been at Reagan airport since 1pm10:15 to Cincy is delayed trying to find her
11285,US Airways,@USAirways My flight finally arrived in Charlotte.  They booked my luggage thru to lga but no room on flight for me.  What a mess
11286,US Airways,"@USAirways been on hold for over an hour, still don't know where my bags are, won't refund me my flight?!?! It wasn't weather!!"
11287,US Airways,@USAirways no your not!
11288,US Airways,@USAirways My wife had flight changes due to weather now she cant checkin to her return flight and it fails Is it possible usair Cancelled Flightled
11289,US Airways,@USAirways thank you for fixing my 5 hour delay.
11290,US Airways,@USAirways yup 1:34 minutes was my limit of waiting on hold so thanks for nothing
11291,US Airways,@USAirways this is more than having patience. This is not acceptable. http://t.co/N7pSuEJDC8
11292,US Airways,@USAirways please follow me so I can DM you about something
11293,US Airways,@usairways 4 flights in 48hrs &amp; I've had the same flight attendant for 3 of those flights. Freaky coincidence! Plus side she's great. :)
11294,US Airways,@USAirways landed safely everything worked out.
11295,US Airways,@USAirways can you explain why I am on hold over an hour .Other than I'm dumb and should be using a different airline #wth
11296,US Airways,@USAirways you used to have an evening flight DCA-DSM and an early AM return. Now it's middle of the work day for both. Inconvenient.
11297,US Airways,@USAirways delays to the max
11298,US Airways,@USAirways on Sunday! Can't wait! See you then
11299,US Airways,@USAirways well this is #nofun #nocustomerservice #onhold trying to make #reservations #nothappy http://t.co/m7MMq2f5FA
11300,US Airways,@USAirways it shouldn't take longer to get to the gate than the flight itself takes.... 59 minutes flying time - 47 minutes on runway so far
11301,US Airways,"@USAirways attempting ckin for flight on 2/19 all day, site unable to retrieve details.  Called twice and disconnected."
11302,US Airways,@USAirways Emailed them a week ago and still nothing...
11303,US Airways,@USAirways I would be willing to pay anything to change a flight! @AllegiantTravel does not! help!
11304,US Airways,@USAirways yeah you guys just told me to call the website that I booked from. I booked on your website. UNACCEPTABLE
11305,US Airways,@USAirways still waiting! Captain reports he's called 6 times to get ground crew....and still sitting on runway. #evenLate Flightr
11306,US Airways,@USAirways is the real MVP for holding up the flight connecting Philly to Tampa.
11307,US Airways,@USAirways finally rectified my flight situation! Thanks again
11308,US Airways,@USAirways so what is the  difference between Cancelled Flighting and reFlight Booking Problems - will that help me avoid a change fee?
11309,US Airways,@USAirways on time today and from PHL! Nice work! #ThereIsAFirstForEverything
11310,US Airways,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done
11311,US Airways,@USAirways I have been doing that all day. Can't find my bag anywhere bc they're saying it was never scanned &amp; technically never left LAX.
11312,US Airways,@USAirways why no ground crew at DCA when we're already Late Flight arriving #evenLate Flightr
11313,US Airways,@USAirways being told 'tough break and this is how it is' is unacceptable. You can't even tell me when my bags will be here
11314,US Airways,@USAirways ice cream up front! Solid
11315,US Airways,@USAirways shout out to the pilots and FC attendant(Eliz) of US 673. Super strong crosswinds during landing. Eliz did a super job throughout
11316,US Airways,@USAirways now telling me I don't have the correct tag for my luggage!!! My luggage apparently is not in LA or Charlotte. This is not ok!!
11317,US Airways,"@USAirways Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier, yell at your developers."
11318,US Airways,@USAirways It's not double booked. I spoke with CS and we've got a plan to fix this. It's still an amateur mistake that should never happen.
11319,US Airways,"@USAirways is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change"
11320,US Airways,"@USAirways @AmericanAir hey guys, due to some horrible customer service issues is there any way I can get a checked bag credit?"
11321,US Airways,@USAirways delayed 2 days for weather and on top I got yelled at for being Late Flight when I was not notified of the time change #WellDone
11322,US Airways,@USAirways Not a great experience for my first time flying US Airways. Going forward I'll probably be taking my business elsewhere.
11323,US Airways,@USAirways ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.
11324,US Airways,@USAirways I was re accommodated for my DSM flight tonight after a delay from Myrtle Beach now the flight to DSM is back on for tonight?
11325,US Airways,@USAirways so far I've gotten six different answers
11326,US Airways,@USAirways Oh certainly. And now I have two $275 pending transactions on my bank account. Really happy that I was charged double.
11327,US Airways,@USAirways I got an email asking me to checkin TMRW for a flight I meant to book for 3/19 - can someone please help! @WallStSlumLord @PKG49
11328,US Airways,"@USAirways what's going on? I've been hearing a not-friendly 'Please wait' on repeat while I'm on hold, being transferred to idk where..."
11329,US Airways,@USAirways The captain turned off the seat belt sign so people can get up and walk around.  That's not good.
11330,US Airways,@USAirways I'm sorry as well. It's been 24 hrs without my bag and I can't get a straight answers. I'm on call #6 for today.
11331,US Airways,@USAirways Ya'll need to work on your online checkout system. Two bank transactions for one ticket is bush league. Yell at your devs.
11332,US Airways,@USAirways I wish we were on our way. Now there's a problem w/de-icing.Three &amp; 1/2 hour delay so far &amp; sill not sure if we'll be taking off.
11333,US Airways,@USAirways if you could have ran your USExpress/PSA worth a damn I wouldn't be stuck in horrible CLT now.
11334,US Airways,@USAirways you run a piece of shit airline!!  Thanks for ruining AA
11335,US Airways,“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM confirmation code so we can forward ur kind words.” Confirmation code?
11336,US Airways,@USAirways Finally back on board.  Door was closed only to be reopened because we need fuel. You think someone wd have thought of it earlier
11337,US Airways,"@USAirways Secondary screenings, a piece of the plane missing... Anything you want to tell us?"
11338,US Airways,@USAirways  sitting on Tarmac in #PIT for 30 min. No announcement. Just sitting.
11339,US Airways,@USAirways my TSA precheck isn't showing up on my boarding pass for my flight tomorrow...help!? #USAirways #TSAPreCheck
11340,US Airways,"@USAirways I appreciate that you actually monitor Twitter, so please  pass along my feedback. I've tried calling about 15 times in 4 days :("
11341,US Airways,@USAirways Cant help but be frustrated after an hour call with u ends up with a disconnection and no answers especially as div pref member.
11342,US Airways,@USAirways I don't think I've ever had a us airways flight that went smoothly.
11343,US Airways,@USAirways PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL
11344,US Airways,"@USAirways once again your service leaves a lot to be desired. Flight 5141 here early, but short staffing means we wait on Tarmac...Thanks"
11345,US Airways,@USAirways the Late Flightr flight to Charleston is leaving before the flight scheduled earlier.  That's so wrong
11346,US Airways,"@USAirways. I'm delayed in Cha, will miss my connection in Charlotte for lga.  Not good"
11347,US Airways,@USAirways we did. It added about seven hours to our day... So far... Want to take odds on our bags being on the carousel in KC? #notcool
11348,US Airways,"@USAirways @MarciaVeronicaa she missed her uncle's funeral, and you ""hope"" they can find another flight. That's very considerate of you."
11349,US Airways,@USAirways My last flight was Cancelled Flightled and I'm very disappointed.
11350,US Airways,@USAirways just lost a faithful customer.
11351,US Airways,@USAirways  I have 3 times and no one has been able to help me out
11352,US Airways,@USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything
11353,US Airways,"@usairways. Seriously, attendants go AWOL for 60 mins.   Now flight further delayed.   Don't lite a match either http://t.co/mT8sPlm02v"
11354,US Airways,"@USAirways Joined Silver Preferred because I heard customer service was so great, pity I was misguided."
11355,US Airways,@USAirways it is just bad practice and I am disappointed that your airline was not prepared...honestly the last time I fly with you guys
11356,US Airways,@USAirways well this is about as worthless as your regular service.  A bunch of do nothings and idiots. #sucks
11357,US Airways,@USAirways ...these changes as well to Late Flightr find out that the flight I was scheduled for isn't ready
11358,US Airways,"@USAirways after 3 Cancelled Flightlations and a delay, causing me to miss connecting flight. Another night not being home. Thanks #pathetic"
11359,US Airways,"@USAirways that's understandable, my issue is with creating a new flight without the personnel to do it...I changed my plans to accommodate"
11360,US Airways,@USAirways  thanks! Now I just need to locate where my luggage is!
11361,US Airways,@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far
11362,US Airways,"@USAirways Thanks for showing interest...3880 to Greenville, SC."
11363,US Airways,@USAirways your app sucks balls compared to @AmericanAir
11364,US Airways,@USAirways #USAirways So my flight was Late Flight getting into charlotte so i miss my connector to Phoenix thanks again last time I EVER FLY USAIR
11365,US Airways,"@USAirways Thanks. Suggestion: stop the promo messages after a bit and just run music &amp; a msg that says ""call volume is high."" #vrm"
11366,US Airways,"@USAirways ""admirals club"" at CLT has rude, and ignorant front desk staff...@AmericanAir you have fallen so far...THANKS DOUG PARKER!!!"
11367,US Airways,"@USAirways to CLT from JFK nasty planes, dirty seats &amp; floors, rude flight attendants- hopefully AA can get you cleaned up #disgusting #vile"
11368,US Airways,@USAirways I paid for my ticket on @PayPal on the 13th and it still says pending. Is that normal? I just want the money out of my account.
11369,US Airways,@USAirways ok thank you we were told ground delay due to snow.
11370,US Airways,@USAirways this made me have to Cancelled Flight my car reservation and it came out to more money...why did you reschedule a time without the crew?
11371,US Airways,"@USAirways my flight was Cancelled Flightled yesterday and moved to today, then while at my stop in DC my flight is delayed due to lack of crew US4485"
11372,US Airways,@USAirways Looking forward to some friends and family time in Arizona.
11373,US Airways,@USAirways no they dont.  I think I already said that.  No one responds.  Its an auto response.  Wait is this an auto response??????
11374,US Airways,@USAirways @AmericanAir First Class all the way!!💺✈️ Headed to @portlandjetport http://t.co/kDMq0jps02
11375,US Airways,@USAirways started trying to reach a real person over an hour ago still no luck
11376,US Airways,"@USAirways us2118
My wife in Boston says no snow right now."
11377,US Airways,@USAirways I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care
11378,US Airways,@USAirways you see now that is a lie.  They auto respond with insulting email. #sucks
11379,US Airways,@USAirways your pple did a great job w the madness however some of your systems need help. I appreciate the hard work &amp; the push to b better
11380,US Airways,@USAirways thanks for giving away my seat. Another fine job! http://t.co/r7ibqr4CYd
11381,US Airways,@USAirways @FAANews how can I be stuck on a plane due to snow in Boston when it's not actually snowing in Boston?  Usair flight 2218 #US2218
11382,US Airways,@USAirways I've been waiting for desk for 45 and on hold 36min and counting...photo of desk agent on phone not flattering.
11383,US Airways,@USAirways thanks.
11384,US Airways,@USAirways You have Cancelled Flighted our flights 5 times over the past 3 days...and the experience has been the worst...never again...
11385,US Airways,@USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow
11386,US Airways,@USAirways I have a flight in Saturday from MCI to CLT and there's heavy snow predicted in MCI. When will u allow for changes?
11387,US Airways,@USAirways I realize the weather but day after day our flights keep getting Cancelled Flighted. Please prioritize ur passengers and help them
11388,US Airways,@USAirways how does that help me when I get no response from there??? #usairwayssucks
11389,US Airways,@USAirways @DRVRugby  team is back home but luggage all wet and partly damaged - Not happy! #blizzard
11390,US Airways,@USAirways surprisingly quick response time by you and them. Thanks!
11391,US Airways,@USAirways stop Cancelled Flighting flights over and over and not provide any real help to your customers. #strandedinnashville
11392,US Airways,@USAirways strikes again...lost bags. And two of them. #theworst
11393,US Airways,@USAirways had 2 Cancelled Flight my trip to LA bc weather @SouthwestAir was easy but US air is making me pay $200 to use the credit. Never again
11394,US Airways,@USAirways What's the point of a baggage claim ticket if they don't scan it  for tracking?
11395,US Airways,@USAirways No access to Dividend Miles and for a week the automated phone keeps telling me to call back Late Flightr. #FRUSTRATED #LivePersonPlease
11396,US Airways,@USAirways you can't even track my bag to see where it is. It's like it's disappeared.
11397,US Airways,@USAirways Can't get ahold of anyone to speak to about missing miles. It's been over a month since travel &amp; I've submitted twice online
11398,US Airways,"@USAirways I been sitting on this plane for 40 minutes, and they are saying another 15 minutes something about paper work. This sucks !!"
11399,US Airways,@USAirways is there gonna be a better day to call? I've called on 3 separate occasions the past couple of weeks and never get to a person.
11400,US Airways,@USAirways I spent more on the room &amp; transportation then I did the whole flight
11401,US Airways,@USAirways I ask for reimbursement maybe miles added to my account for my inconvenience and for the money that I had to spend
11402,US Airways,@USAirways I asked for some reimbursement something like miles added to my account and was told to call customer service
11403,US Airways,@USAirways only to come home a day Late Flight to find out you guys have lost my luggage
11404,US Airways,"@USAirways Doubt it. Gate 35x is a cluster, and every agent encounter I saw (including one with me) was outright rude. Just very put off."
11405,US Airways,@USAirways I have to spend more than the cost of the flight just to get a free room and transportation to and from the airport
11406,US Airways,@USAirways the voucher you give us for a hotel is useless you call the number they say no rooms available what do you expect me to do?
11407,US Airways,"@USAirways so mad I can't even believe  you guys Cancelled Flight my connecting flight after I leave the first stop, &amp; give me a useless hotel voucher"
11408,US Airways,"@USAirways Priorities should have been made. Considering a pending snow storm, why delay a flight for an hour &amp; a half? I'd like an answer."
11409,US Airways,@USAirways: I experienced what defines customer service on #FLT1999. A flight attendant willing to follow up with a passenger on bag charges
11410,US Airways,@USAirways I've done everything. Still no luck in finding my bag. I don't understand how my bag could have been misplaced. Very upsetting.
11411,US Airways,@USAirways that wasn’t my Q but thanks. Wondering why you’re the only ones. I disguised yours to not call you out. ;) http://t.co/uH6UwuOSC0
11412,US Airways,@USAirways turns into @AmericanAir with such difficulty to past loyal customer. As a AA platinum flyer usair couldn't be more unhelpful. Why
11413,US Airways,Yes but I will nvr fly w/ @USAirways I missed my con flight bc of a coffeemaker on FT1892 Couldn't see my father be4 they put him in a coma
11414,US Airways,@USAirways 40 minutes to put my TSA number in… 40 mins… and stop holding people hostage with requiring a dividends miles acct. @tsa
11415,US Airways,@USAirways so I would have to go though the entire process again just to get you people on the phone???????? #usairwayssucks
11416,US Airways,"@USAirways really, so what does that mean??? #usairwayssucks"
11417,US Airways,@USAirways thanks!  Can you help remind the agents it's ok?  Ps. Heard rumors of a streaming wifi TV/movie service you might be installing
11418,US Airways,"@USAirways nope, done. Was supposed to get home at 9pm and didn't get home until midnight. #NeverAgain"
11419,US Airways,"@USAirways the only way to assist, is to actually answer the phone."
11420,US Airways,@USAirways would it kill you to give me 30-60 seconds of bad muzak instead of constant commercials while on hold?
11421,US Airways,@usairways would it kill you to let me put my tsaprecheck number on my reservation?
11422,US Airways,"@usairways would it kill you to not let 3,000 miles expire"
11423,US Airways,@usairways would it kill you to let me know how many minutes I might be on hold?
11424,US Airways,@USAirways a $100 @Samsonite - totaled. Not happy. Not at all.
11425,US Airways,@USAirways I have sent letter after letter and get back nothing but form letters and half baked reply's #usairwaysssuck
11426,US Airways,"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened"""
11427,US Airways,.@USAirways thanks!
11428,US Airways,@USAirways my number is 214-725-1966.  CANT WAIT...LOL #usairsucks
11429,US Airways,@USAirways Have him call me.  I cant wait to see if anything happens.  Your service really sucks.#usairwayssucks
11430,US Airways,@USAirways she also appreciated having her very own hashtag! :) #lucycat
11431,US Airways,@scm1133 @USAirways we hate delays!! have you tried any of these?! http://t.co/7STktJXAN1 (although we're not sure what a timbit is...)
11432,US Airways,@USAirways Big fail on not having curbside baggage in Pittsburgh and you charge 30 dollars a bag!!
11433,US Airways,"@USAirways Is it possible to earn Dividend Miles for a passenger that is not me, even if I am purchasing the tickets?"
11434,US Airways,"@USAirways I hope so, too. Thank you for your help. She traveled halfway across the globe and just wants her suitcase."
11435,US Airways,@USAirways would you consider honoring the original fare price if I were to try Flight Booking Problems the ticket again?
11436,US Airways,"@USAirways booked an award ticket recently, now same ticket is less miles. how do I contact you without using the online form or phone?"
11437,US Airways,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
11438,US Airways,@USAirways would be more pleased if you reassess your business practices.  Goal should be to have passengers on plane as little as possible
11439,US Airways,"@USAirways that's ok, just know that I'll most likely never book with you again"
11440,US Airways,@USAirways I followed you complaint procedure only to get a run around.  Your service SUCKS #usairwayssuck
11441,US Airways,"@USAirways I don't mind waiting, I mind waiting on a plane, when I shouldn't have had to.  The airport has more room and you know.. food!"
11442,US Airways,"@usairways That is appreciated.  However, the system tells you call back Late Flightr then ends the call.  No need to reply, thanks."
11443,US Airways,@USAirways why would you board ppl on a plane b4 its their turn to de-ice? Why would you have ppl then wait through the hour long process?
11444,US Airways,@USAirways I tried that before using Twitter. Also gave me no helpful information. Thank you anyway
11445,US Airways,"@usairways I am sure you are sincere in your apology, its disappointing from a customer perspective when you want loyal customers #options"
11446,US Airways,@USAirways Yeah I know that...but now I'll have to spend almost 500 dollars more on my ticket since the price has gone up over the week
11447,US Airways,@USAirways yeah either by refunding my money or 2 free round trips to compensate for all the trouble we were put through.
11448,US Airways,"@USAirways 
Are you an incompetent airline every day, or just days that end in 'y'?"
11449,US Airways,@USAirways There isn't a ticket number...the transaction is still pending.
11450,US Airways,"@USAirways do families no longer get early boarding with young kids?  American, your new parent, gives it to us..."
11451,US Airways,@USAirways not patient - originally 11:51 and now 4:41.
11452,US Airways,@USAirways your agent did not say
11453,US Airways,"@USAirways no, they could be at Laguardia, JFK or Charlotte. I have no idea where they are now tho"
11454,US Airways,@USAirways they said because there was no meal on my flight they would not - what airline serves food anymore? Update in policy?
11455,US Airways,"@USAirways It is the 2nd person when I called again to ask, could not catch her name, rejected the request"
11456,US Airways,@USAirways must be nice to take your customer service phone off the hook! #fendforyourself
11457,US Airways,"@USAirways that link is broken. But if it's the online baggage locator, I already tried it and it gave me no useful information."
11458,US Airways,"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up"
11459,US Airways,@USAirways thanks for reaching out to me.  My Gold Div no. 2k424j0. My Flights were changed under Confirmation # DNX58V.
11460,US Airways,@USAirways stranded in Philly- #Starving and can't get a meal voucher even though your plane had mechanical issue /  next flight in 10 hrs
11461,US Airways,@USAirways On hold for an hour...connected to the wrong department by your automated system...transferred and now another 45 min &amp; counting
11462,US Airways,@USAirways yes and our flight attendant (who is wonderful btw) secured the tray table so it's not flailing about. http://t.co/JhXWMuTx4G
11463,US Airways,@USAirways link doesn't work and I've tried tracking my bag several times. Still doesn't clarify where it is.
11464,US Airways,@USAirways thanks for seating me next to 2 hot athletes. This flight is significantly better now!
11465,US Airways,@USAirways Thank you!!! On our way to get her bag now - thanks to having that number 😊
11466,US Airways,@USAirways how do you give stand by seats to ticketed passengers who you know have a connecting flight ?
11467,US Airways,@USAirways Would you guys please send service agents to gate B15 in Philly?  All the people missed there connections and there's only 2.
11468,US Airways,Spend 1 HOUR on hold with @USAirways .
11469,US Airways,@USAirways why would a flight arrive Late Flight or leave when 60% of your passengers have  a connection?
11470,US Airways,@USAirways  last 2 times I checked a bags they were severally damaged.   No one answers the baggage call line for status?  #chairmanlove
11471,US Airways,@USAirways this is crazy. Haven't spoken to a human yet. There has to be a better way. http://t.co/mEOAlCIPdD
11472,US Airways,@usairways can I get assistance on flight #611? Plane just landed from HPN and I have a connection to ATL.
11473,US Airways,"@USAirways you got me home 30 hours after you were supposed to... I was living in an airport, you offered no monetary assistance!"
11474,US Airways,@USAirways I've been trying for DAYS!  And I don't get hung up on until after I get through all the prompts.  What am I to do??
11475,US Airways,@USAirways Why not have an option for a call back? I'm just sitting here burning through my minutes waiting for an error to be fixed.
11476,US Airways,@USAirways 2 days and 2 hours on hold the other day. Charge me double for flights and can't even fix it. Worst service I've ever had
11477,US Airways,@USAirways I've been trying to call you for days and every time the system is overloaded and disconnects. Really?  A global company?  Help!
11478,US Airways,"@USAirways Also, we are in family crisis &amp; you charge full price for all these flights, PLUS $200 2 change flights, even for emergencies."
11479,US Airways,@USAirways where's my apology?
11480,US Airways,@USAirways Thank you. But it is sad that she couldn't talk 2 a REAL person &amp; kept getting disconnected by an automated msg.
11481,US Airways,"@USAirways flight today showing on time online, not able to check in. Called &amp; told was Cancelled Flightled, put on hold over an hr ago. Help?"
11482,US Airways,"@USAirways new tag line ""but we got you there alive!"""
11483,US Airways,@USAirways 2 days in a row I call and still can't get anyone on the phone. Do you actually have any employees?
11484,US Airways,"@USAirways announced that people going to FL via Charlotte would have to go to a different plane &amp; gate, but it was a 'direct flight' #logic"
11485,US Airways,@USAirways just realized my @AmericanAir advantage number wasn't used for my flight.  How do I get my ff miles?
11486,US Airways,@USAirways Does your company see passengers as customers or just $$$?
11487,US Airways,@USAirways Is there a way to have someone contact me when you have an agent available? Need help Flight Booking Problems an award flight.
11488,US Airways,@USAirways flight is delayed 5 hours. No reason given. Sure love flying with your airline. #whatajoke
11489,US Airways,"@USAirways So we got her home, now we just need her bag. Is there a direct desk number for Savannah?"
11490,US Airways,@USAirways I hope so. Last I spoke to the baggage team... they weren't sure what city my bag was in.
11491,US Airways,"@USAirways Thank you, busy times."
11492,US Airways,"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed"
11493,US Airways,"@USAirways @AmericanAir 90 min delay thanks to ""maintenance issues"". Thanks for wasting a day."
11494,US Airways,"@USAirways 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent ⤵ http://t.co/Q5SB0DaVuy"
11495,US Airways,@USAirways thanks :)
11496,US Airways,@USAirways thanks for crappy hotel with no food and a taxi bill followed by being on standby for your Cancelled Flightlation. #USAirways
11497,US Airways,"@USAirways through, can you confirm that I haven't been charged?"
11498,US Airways,"@USAirways Hey! I booked a flight (Isabelle Gramp, Boston to LAX), and it said that it charged my credit card but the transaction didn't go"
11499,US Airways,"@USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, PLEASE!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
11500,US Airways,"@USAirways I've been on hold with your Divident Miles service desk for 45 minutes, and that's after being hung up on the first time."
11501,US Airways,@USAirways is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways
11502,US Airways,"@USAirways 
This is how vacations get Cancelled Flightled been on hold ⤵for 40+ minutes still havent talked to anyone. #failure http://t.co/ef4P0HISHb"
11503,US Airways,@USAirways for a response in 3-4 days? No thanks
11504,US Airways,@USAirways will never travel with you again. This is insanity. storms are inevitable but making us hold to just add a lap child #badservice
11505,US Airways,@USAirways any word on flight 1748 getting out of DFW in the near future? Stuck on plane at gate for over an hour
11506,US Airways,@USAirways thanks so much!
11507,US Airways,@USAirways I recently moved and got a new license and when I booked my flight months ago I used my old license do I need to change that?
11508,US Airways,"@USAirways No, this is a systemic problem. Mail comes from 153.69.214.203 but USAirways SPF record disallows it. DM me for more detail"
11509,US Airways,@USAirways little help to us! My husband has been on hold for an hour for something that take 5 minutes to complete.
11510,US Airways,@USAirways I recently moved and got a new license and when I booked my flight a months ago I used my old license do I need to change that?
11511,US Airways,@USAirways we might need a plane to get somewhere but just remember that you aren't the only choice #makeovertime#customerserviceplease
11512,US Airways,@USAirways still can't get through and travel in 2 days. #ridiculous #donthavehighhopes
11513,US Airways,@USAirways has an SPF record error that is causing e-mail from noreply@usairwaysmobile.com to go to spam filters. DNS admin needs to fix!
11514,US Airways,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
11515,US Airways,@USAirways so the seat next to me (19B) on flight 1943 to Seattle has a tray table that is falling off... http://t.co/HAJ5lKqjW4
11516,US Airways,",@USAirways 2nd time this occurred in 3 weeks. I'm not patient. I have no choice.  #Antitrust issue"
11517,US Airways,@USAirways my vacation budget was blown bc of the lack of communication from USAirways. I will never use them again or refer anyone!
11518,US Airways,@USAirways Credit to my bank account for the two days of work that I've missed because of these Cancelled Flightlations.
11519,US Airways,@USAirways I don't need to rebook I need to know the policy
11520,US Airways,"@USAirways No reFlight Booking Problems necessary. I can't afford to deal this kind of unprofessionalism again. I would, however, like some type of credit."
11521,US Airways,@USAirways what are the odds you can get me on a flight with delta so I can actually get to Orlando today?? #2daysLate Flight
11522,US Airways,@USAirways we're all standing here and no one is saying anything. I'll most likely be missing my flight to BWI AGAIN. http://t.co/JhaU4K48yv
11523,US Airways,@USAirways How long does it take to receive ticket # from @AmericanAir for itin booked via http://t.co/79waJk7EyT on US flights?
11524,US Airways,@USAirways that is the most useless tweet I've ever seen out of you.
11525,US Airways,@USAirways this is got to be the worst service I've ever seen with an airline. 3 Cancelled Flightled flights. Rude employees. Currently flight delayed
11526,US Airways,@USAirways so you're going to make me wait that long on the phone line when you can help me? # that's part of the problem
11527,US Airways,@USAirways now over 2 hrs. Can't wait anymore. 2 hrs for nothing. Now what?? #frustrated #USAirways http://t.co/BuwjTVUWKM
11528,US Airways,@usairways I've called for 3 days and can't get thru. is there some secret method i can use that doesn't result in you hanging up on me?
11529,US Airways,@USAirways what is policy on changing flight to different dates once your flight has been delayed?
11530,US Airways,@USAirways I just checked in online for tomorrow's flight - thought I should get auto upgrade? (Already got the email saying no seats)
11531,US Airways,@USAirways last name Pordes
11532,US Airways,@USAirways tell reservations to rebook me from 5080 to 5129
11533,US Airways,"@USAirways why aren't twitter and reservations connected? What do people want? Reservations, duh?!?!"
11534,US Airways,@USAirways still not in the air for deicing of plane. I'll miss connect but customer service was helpful.I'm hoping to catch the next flight
11535,US Airways,@usairways Trying to go Nashville to London and just have no idea when would be a good time to fly out of Nashville right now. @AmericanAir
11536,US Airways,@usairways #usairways #unacceptable #holdtime REALLY?! http://t.co/UPp41AbxrQ
11537,US Airways,@USAirways what do I push to rebook with that 800 number
11538,US Airways,@USAirways tell the flight from clt to srq 5080 to wait!!!!!!
11539,US Airways,@USAirways @BohnJai they lost my bag @PHL baggage handlers broke open my bag and stole my camera
11540,US Airways,"@USAirways if there are empty first class seats on my flight at check in, why wouldn't I be automatically upgraded?"
11541,US Airways,"@USAirways grades for this trip:

Flight timeliness: 👎✈️
Cancelled Flightations: 👎😬
Customer Service: 👎😡
Flight attendants: 😊👏"
11542,US Airways,"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒"
11543,US Airways,@USAirways stuck in cae need reFlight Booking Problems for next flight possibly dm for more info
